LINK	STREET	ANODE	BNODE	LENGTH	type	lanes_ab	speed_ab	cap_ab	lanes_ba	speed_ba	cap_ba	use
451372		90778	90825	105.622664397	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451373		90825	1124	36.6725896321	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451374		90850	90861	35.1101571383	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451375		90861	90866	22.4618305156	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451376		90866	90849	29.8516392544	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451377		90849	90860	37.6864202987	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451378		105832	105825	22.4756044219	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451379		105825	105823	8.97623633331	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451380		10579	105832	10.6522342522	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451381		105832	105822	26.0563503467	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451382		3012	6771	42.7774933625	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451383		6771	35627	74.0661825644	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451384		35627	35655	77.2609641476	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451385		35655	22741	4.46489454607	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451386		22741	22609	8.7908907197	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451387	улица Овчинникова	65697	84867	295.515533143	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451388		8336	8341	156.838769495	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451389		8341	86995	70.5347907061	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451390	Фастовская улица	73015	143462	12.1293939403	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451391	Фастовская улица	143462	2374	235.153486897	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451392	Фастовская улица	2374	2375	63.2874082409	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451393	Фастовская улица	2375	73008	240.674897687	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451394	Фастовская улица	73008	58551	109.685454254	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451395	Фастовская улица	58551	6090	17.5339664997	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451396	Буковая улица	116463	4645	180.665467161	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451397		2374	116469	102.830492947	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451398	улица Приходько	3017	86067	51.8612458788	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451399		137591	137594	21.6439792596	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451400		70408	2546	67.4487630376	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451401		137594	143779	15.4320557658	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451402		143779	137596	50.2432971456	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451403		137278	137596	3.68082618214	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451404		70405	70406	11.6872578314	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451405		70406	70407	3.8683996952	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451406		70407	70408	11.634132461	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451407		2546	70413	339.770583993	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451408		70413	70414	6.25606486913	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451409	улица Пацаева	137587	137590	5.51429495427	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451410	улица Пацаева	137590	143780	17.9732103069	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451411	улица Пацаева	143780	137598	12.392904475	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451412		8354	121046	7.14090372798	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451413		121046	111479	161.123728959	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451414		111479	111471	370.413657713	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451415		111471	111483	26.1564336396	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451416		121304	121303	4.77633331092	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451417		121303	121293	24.0869079634	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451418		156899	156897	9.88447395452	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451419		156896	156894	19.8738616278	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451420		156897	156896	7.10418731704	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451421		92772	92772	118.356034628	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451422		92785	11265	90.4315788163	OTHER	1	37.2902423866	500	0	0.0	0	ANY
451423		4542	121220	9.45561753735	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451424		121220	8363	75.27698643	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451425		8363	19412	20.366427946	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451426		19412	8364	9.27284076926	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451427		8364	8368	93.5184029871	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451428		8368	90054	255.04779741	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451429		134858	134859	4.57127515863	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451430		72966	88310	357.838712656	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451431	Деревенская улица	45012	118072	139.153183976	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451432	Деревенская улица	118072	118079	180.730254301	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451433		86996	16999	154.019790613	RAMP	1	37.2902423866	500	1	37.2902423866	500	ANY
451434		16999	729	16.6630852254	RAMP	1	37.2902423866	500	1	37.2902423866	500	ANY
451435		90442	116305	65.2150254141	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451436		116305	4642	157.096444618	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451437	Соколиный переулок	82085	92010	129.640657456	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451438		73021	116310	225.381697394	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451439		90442	89575	226.472328454	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451440		4644	89576	68.9453427296	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451441		3607	8374	70.6901610389	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451442		101039	101022	155.257323948	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451443		101070	101055	88.8474546676	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451444		101055	101076	32.6940307005	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451445		101209	101177	238.810731262	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451446		101151	101153	31.5164480333	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451447		101237	101239	108.878850035	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451448		101108	101091	60.3198753575	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451449		101091	101096	26.5398980322	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451450		101096	101097	3.9716360107	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451451		101097	101097	186.801631266	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451452		9328	108042	88.89774176	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451453		108042	108065	356.469274463	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451454		108065	100874	4.70189846619	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451455		100874	9326	23.1942181935	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451456		101240	101234	203.215153233	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451457		101096	101080	26.447282352	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451458		101145	101152	21.2491042939	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451459		101003	101080	219.979793651	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451460		101080	101091	27.4680837285	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451461		101091	101108	43.4543386718	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451462		101108	101107	115.757398321	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451463		101107	101039	488.31160804	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451464		101039	101070	180.888696577	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451465		101070	101104	76.6061751784	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451466		101021	101012	39.1091640926	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451467		101248	101241	81.0874927464	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451468		100874	100879	100.342361166	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451469		101055	101021	72.3140940006	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451470		101189	101175	97.1206414623	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451471		9546	101107	1436.19820877	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451472		101107	101021	193.438131052	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451473		21155	22971	669.861953448	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451474	1-я Флотская улица	93797	37488	384.725075053	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451475	1-я Флотская улица	37488	892	6.25098450879	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451476		52437	52441	62.826617924	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451477		52441	152936	65.9159954552	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451478		152936	152938	20.6425470954	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451479		152938	152944	28.7197104066	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451480		152944	52445	137.3641301	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451481		52445	52441	16.3063308649	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451482		38902	38918	35.2318124811	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451483		38918	38892	23.427998234	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451484		38892	38907	51.1345285033	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451485		38907	107876	57.6306660269	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451486		52482	137971	2.81762525919	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451487		137971	52485	216.893158292	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451488		52485	129545	51.7575977714	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451489		129545	129542	37.0256476693	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451490		10701	10702	25.7037062449	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451491		10702	10705	99.8855593746	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451492		10705	12612	84.1604350102	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451493	Земляничная улица	88484	88481	116.266439085	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451494	Земляничная улица	88481	88474	472.937614297	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451495	Земляничная улица	88474	84130	271.809964997	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451496	Земляничная улица	71361	88484	213.603315479	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451497	Земляничная улица	88484	85520	156.943892718	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451498	Земляничная улица	85520	88474	426.075979107	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451499		52486	52488	44.4709017198	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451500		52488	52490	155.531456416	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451501		52490	52491	106.495339275	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451502		52491	138157	9.94626734638	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451503		138157	138149	97.2510594518	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451504		138149	138144	13.0566940703	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451505		138144	138121	31.0351339922	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451506		138121	138113	12.1840908662	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451507		138113	138109	17.3379234835	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451508		138109	4731	22.6702367189	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451509		81622	88481	217.032816481	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451510		34161	90876	33.2608629581	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451511		52488	52485	56.0355507512	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451512		52485	52499	167.353390963	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451513		52499	52490	20.6802480554	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451514		136373	135217	7.50545649097	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451515	улица Буссе	7847	8395	170.538163698	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451516	улица Буссе	8395	8398	57.863125197	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451517		22972	22955	133.841628626	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451518		22955	21150	59.7829538717	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451519		21150	21154	286.427083149	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451520		3534	84859	31.9493289751	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451521		84859	8857	9.11025118235	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451522		8857	3476	60.776664622	RAMP	1	37.2902423866	500	0	0.0	0	ANY
451523	Красноармейский переулок	89875	3860	95.0584494989	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451524	Красноармейский переулок	3860	67638	107.631146243	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451525	Красноармейский переулок	67638	50795	7.07015290567	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451526		107876	38941	10.3078884495	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451527	улица Лейтенанта Шмидта	3886	150517	23.9908609535	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451528		38941	38903	6.62287667692	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451529	Набережная улица	3867	3883	475.411977866	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451530		3475	84869	57.7482459304	LOCAL	1	37.2902423866	500	0	0.0	0	ANY
451531		100676	88445	140.864399772	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451532		37267	149680	118.016395503	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451533		149680	88442	20.9041172032	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451534		88442	88447	118.950917504	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451535		88447	150098	151.431586282	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451536		100593	100657	320.909856574	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451537		100749	100766	214.302421502	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451538		6870	100809	171.281820984	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451539		100575	100707	887.499090637	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451540		9622	100563	43.3382854141	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451541		100817	100836	193.648043251	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451542		100796	100787	71.1894405379	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451543		100818	100817	108.14764303	OTHER	1	37.2902423866	500	1	37.2902423866	500	ANY
451544	улица Полетаева	56389	98954	108.82090332	LOCAL	1	37.2902423866	500	0	37.2902423866	500	ANY
451545	улица Полетаева	98954	56390	28.6290761953	LOCAL	1	37.2902423866	500	0	37.2902423866	500	ANY
451546	улица Чайковского	79542	93861	312.084889734	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451547	улица Чайковского	93861	56389	56.8561346406	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451548	улица Чайковского	56389	93858	159.416575321	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451549	Спортивная улица	22983	22987	73.1566508621	MAJOR	1	37.2902423866	500	0	0.0	0	ANY
451550	Спортивная улица	22987	112956	93.0153897506	MAJOR	1	37.2902423866	500	0	0.0	0	ANY
451551	Спортивная улица	112956	15654	69.8642825608	MAJOR	1	37.2902423866	500	0	0.0	0	ANY
451552	улица Адмирала Юмашева	1565	116001	44.4574527892	MINOR	1	37.2902423866	500	1	37.2902423866	500	ANY
451553	улица Адмирала Юмашева	116001	3365	77.905523234	MINOR	1	37.2902423866	500	1	37.2902423866	500	ANY
451554	улица Щорса	37584	37595	173.806229867	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451555	улица Ильичёва	47592	47591	125.693522787	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451556		121085	121086	5.69238805281	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451557		121086	121087	5.0365724715	WALKWAY	1	37.2902423866	500	1	37.2902423866	500	ANY
451558		52275	52286	21.6254469528	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451559		3020	52292	15.9506331995	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451560		52292	52283	9.34378322956	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451561		52288	52277	6.03392032983	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451562		52292	52288	21.1522241538	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451563		52288	52275	7.32623729258	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451564		52275	52279	17.4502749821	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451565		52279	52302	17.3731294545	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451566	Почтовый переулок	3907	3911	68.0265242719	LOCAL	1	37.2902423866	500	0	37.2902423866	500	ANY
451567	Почтовый переулок	3911	3908	57.8369983707	LOCAL	1	37.2902423866	500	0	37.2902423866	500	ANY
451568		3909	80650	8.17852190829	OTHER	1	37.2902423866	500	0	37.2902423866	500	ANY
451569		80650	3911	145.856383098	OTHER	1	37.2902423866	500	0	37.2902423866	500	ANY
451570		3030	23561	5.74011420764	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451571		23561	23612	1.46823037158	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451572		23612	70456	6.66921654914	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451573		70456	70458	2.72589293275	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451574		70458	23587	1.90906638381	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451575	Сосновая улица	92019	9108	189.449109301	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
451576	Пятнадцатая улица	144178	85981	64.9358018179	LOCAL	1	37.2902423866	500	1	37.2902423866	500	ANY
