['./prepVladGraph2012.py', 'links.txt']
136748 6542 32.583614
6542 136632 13.140510
136632 143026 50.271160
143026 6545 55.343929
4399 51937 147.299803
51937 5351 94.425607
5351 5353 70.021938
73029 81769 164.601585
81769 36544 216.373981
114296 114204 57.588165
72963 72960 83.394195
72980 72979 58.555107
865 135273 6.514491
135273 73020 12.955955
4642 4644 108.851920
4644 31722 198.159373
73020 73017 64.181421
73021 73002 992.838654
73002 870 66.654678
71376 71391 112.990467
71391 81406 153.194610
81406 81407 46.293879
81407 71279 104.288705
36544 17877 286.477950
13553 13558 56.314266
72979 88317 150.966583
88317 72963 142.449501
72993 72997 175.716834
72997 88566 287.458762
89603 89586 205.792147
90663 90662 58.875967
90662 148775 142.938149
148775 4407 102.564760
4407 148809 84.004688
148809 11418 176.949495
11418 4399 11.235259
2736 65147 212.699002
65147 8645 11.365867
145023 145086 3.054837
34391 103457 53.639375
12793 35312 84.054420
35312 35309 48.266964
35309 34395 48.229770
34395 35308 38.058425
35308 35294 59.442972
35294 35284 15.729254
35284 103458 11.558633
103458 34393 7.616146
34393 34391 13.151842
12793 57353 7.029516
57353 34396 5.114855
34396 14513 10.967752
6590 6591 19.698574
6591 6594 143.246180
6594 6600 301.275117
6591 104150 986.824031
3860 3861 115.544300
3861 3867 81.108562
136704 136712 17.759361
136706 136699 16.191192
136711 136706 20.918607
136706 136704 9.896063
136704 136703 3.333689
136703 136696 93.511220
34428 34442 11.088591
34432 34448 39.896031
126613 126614 11.220129
82423 142832 142.139496
142832 142842 61.603979
142842 142845 26.428811
142845 142834 111.175261
142837 142842 3.892696
142842 142838 59.130800
142844 142845 3.719257
142845 142849 47.612438
142849 142852 11.404543
142852 142856 23.997061
142856 142854 39.783171
142855 142856 4.912988
84417 142857 19.273040
142857 142858 33.212183
142857 142859 55.469270
142859 142855 12.451435
142861 142862 61.820646
142862 142872 101.826018
142872 142865 30.496702
82386 142869 13.497325
142869 142870 55.022574
142869 142871 61.007585
142866 142872 9.901957
6617 6619 56.169153
6619 6622 165.147022
6622 6625 211.405657
6625 6626 74.448493
6626 6629 174.631112
74692 92001 30.128770
941 84747 34.715334
84747 10579 85.140978
23825 23826 82.857335
9036 9040 170.220168
9040 56761 10.111360
56761 9042 60.140894
9042 9043 38.069906
9043 56707 22.097175
134251 134225 43.065505
134225 134253 38.742021
18470 18453 157.925668
10009 2890 234.019593
20026 14020 65.633618
18783 18790 157.139205
18796 18793 50.212606
34164 34167 35.840213
34164 34874 26.755537
34874 34875 9.079679
34167 34160 41.957246
9482 137568 34.403032
137568 137635 43.883872
137635 137637 18.376387
103629 103693 278.360027
103693 103733 767.968774
103733 103897 264.600309
103897 72303 849.260482
72303 148706 101.687543
148706 6555 137.910407
105135 86736 819.723826
82572 142876 25.672496
142878 142879 15.851302
114298 114299 82.848743
114300 14725 118.546814
33006 33003 50.501255
33003 33002 129.796805
33002 33001 19.272810
33001 33000 90.111770
33000 85458 90.468098
65930 65922 31.529021
65922 65912 26.701535
6172 126602 5.007501
126602 108056 46.559288
2662 2678 377.865136
12626 12628 56.870393
80478 5953 300.983049
89430 89431 60.306175
5951 123777 11.343612
123777 123931 25.632187
123931 123928 22.113935
123928 124498 102.694832
124498 124490 45.262389
124490 124476 41.661535
124476 124453 54.778748
124453 124445 26.366812
124445 25843 45.999516
25843 124411 149.159465
124411 84911 38.599515
84911 124129 16.074096
124129 124558 107.431126
124558 25840 88.828453
25840 124536 72.346362
124536 25838 197.859644
25838 92044 114.580562
92044 124626 91.588780
124626 92040 117.040759
114560 114558 186.950074
114623 114730 82.373521
114730 114747 52.985533
114747 114741 28.590882
114310 114304 657.219265
114446 114459 13.157308
114439 114427 33.171917
114427 114423 6.164136
114505 114522 12.723406
114471 114500 482.886386
114522 114623 107.527252
114623 114686 151.038346
114425 114446 46.435437
134885 90256 7.820040
90256 120731 7.756594
114482 114500 36.068691
114500 114506 14.176690
114506 114512 43.033033
114506 114534 48.280720
114747 114753 47.752351
114730 114697 209.420606
114459 114471 7.850459
114471 114525 56.256339
114423 114420 9.310719
114420 114401 123.094315
5173 5180 297.653358
122170 86072 104.168317
86072 7875 57.531426
7875 46594 93.084772
46594 7876 101.741817
7876 7063 107.295516
93377 93374 29.905986
93374 93381 56.544955
93381 1481 28.337045
121056 121059 16.961376
121059 121063 58.100059
121063 121064 15.669806
18463 18443 62.709636
3802 145113 15.320408
145113 67869 6.471007
20412 145215 10.579761
122177 107617 29.466544
65105 65109 13.339762
65107 65109 12.709054
33783 65081 14.992392
65121 33779 79.384296
33787 33779 136.908580
33781 65105 28.062526
65118 65095 54.150266
65095 63387 32.364560
63387 65077 73.187703
65076 65077 4.787095
65077 65087 97.517058
65093 65095 5.313531
65095 136559 32.054086
136559 65107 62.190130
65107 65092 32.347813
4071 101496 28.485051
101496 6367 126.617994
6367 64796 90.053031
64796 64851 29.702893
64851 82165 28.615399
134888 134891 178.995009
136594 136596 14.462864
136596 136598 5.869420
136598 10104 15.692253
5181 5187 185.826300
5187 9150 55.307212
9150 77154 29.284707
77154 93814 351.606084
93814 2698 75.988759
82505 116154 14.731454
116154 82501 23.921662
94470 82502 10.105606
82502 82499 25.866125
82504 82505 5.206727
82505 82511 64.892723
105941 105942 77.524112
80182 105944 62.025144
105883 105946 76.504296
57407 75717 35.599733
75717 133127 52.402607
133127 75777 239.054901
121837 121829 41.268668
121829 121826 14.882344
121826 121823 32.532860
121823 121824 15.724344
121824 121827 32.263203
121827 121828 1.640794
121828 121830 12.858932
121830 121837 24.461274
121833 142790 7.216433
142790 121839 12.051811
56353 121820 20.408610
121856 142153 6.331456
142153 121839 77.230297
121831 121828 22.352686
121838 121837 18.655459
121823 121821 14.838291
121824 121822 14.645253
121827 121826 16.012491
121830 121829 15.755033
142151 142917 3.390679
142917 121841 8.579501
135644 135940 110.381279
135940 135653 44.493099
135653 135675 99.064592
135675 135680 31.984112
135643 135939 111.274495
135939 135622 41.426640
135622 135674 101.014630
135674 136060 24.500559
136060 135679 6.922483
135670 135671 10.943842
135669 135670 18.599034
135657 135655 5.260308
135673 135669 26.125215
135949 135954 32.906012
135954 135671 23.335354
135671 135676 24.889495
135664 135669 25.772806
135669 135675 82.020621
135675 135674 3.126108
135669 135657 47.730330
135657 135653 10.453103
135653 135622 3.596753
66700 135953 26.386607
135953 135664 15.204090
135664 135670 18.572345
135670 135673 18.344243
135673 135840 20.949382
135840 135961 18.015407
135961 135681 51.469584
135681 135971 105.840525
135971 136242 28.807054
136242 135989 7.937793
135643 135644 3.043209
6017 9030 94.242248
95934 37025 69.021143
37025 37033 966.688106
37033 37841 126.320218
37841 37844 177.055420
37846 137816 5.440143
37848 52199 280.524583
107136 107130 29.688025
107146 107017 9.854912
107141 13374 19.076483
133186 133185 33.475733
133185 107146 109.151050
13618 13651 44.696872
13856 13862 7.430570
13862 13863 84.951568
13863 13651 41.771533
11268 3481 75.537339
108080 88435 43.335900
88435 37287 124.350506
37287 8159 58.562878
8159 37323 60.339384
37323 8165 215.219481
108071 108070 22.729836
135087 135089 56.688061
108070 108069 7.487736
108069 108065 67.987412
4776 106997 111.460064
13338 13343 449.870030
4704 33485 82.728816
33485 4713 65.819419
13356 13357 41.240028
13357 13359 133.909827
9205 16355 163.741775
13365 13368 97.517618
13369 107011 11.904087
107011 13370 13.151361
13370 13373 135.045673
13370 13374 23.445340
9211 13375 27.070101
13375 13379 77.294016
13379 103372 12.216333
103372 103372 163.859042
13375 13379 86.270655
107131 107136 62.772293
107136 13395 79.369855
13395 107008 14.687499
107008 4864 13.926767
9211 107141 47.250911
107141 13395 108.145204
2691 135091 176.586408
98510 98517 37.842488
144908 144909 20.152227
144910 144911 19.756592
5043 5189 20.500685
5189 5193 355.472772
5193 96423 16.311560
96423 31722 39.539965
13410 61222 29.031227
116193 116191 26.957595
48727 86461 43.564554
86461 116192 58.688467
116194 86461 43.328219
116192 116190 24.838336
45941 70831 32.055457
70831 15610 33.579007
15610 15703 116.286553
15703 15713 62.963097
15713 116194 232.117425
73949 73937 10.884182
87007 910 635.052656
910 7783 27.298833
7783 1012 89.097985
1012 909 184.035697
909 2756 523.590423
2756 2268 33.806089
2268 846 297.111503
73956 73955 15.922230
7095 73951 17.150114
73951 73949 50.156906
73951 73930 23.763551
73930 73923 4.210561
73949 73956 16.589947
74061 74067 2.142212
74067 74070 1.389946
74105 74128 107.208830
73930 73905 30.193360
73955 7093 59.016512
7093 73996 57.297316
96447 96443 19.145580
96443 96432 92.113106
96432 96443 153.490980
86851 96446 91.408099
96449 96449 227.078485
96447 46825 58.587385
86857 96445 82.948523
96444 96454 238.902225
96447 96444 70.707321
96444 96454 27.192031
96454 96449 45.159201
96435 96435 264.895733
96435 96432 12.918730
1845 85810 228.714524
1844 1845 52.025140
101995 101984 148.575911
14340 36970 7.047024
36970 24929 15.513615
24938 36910 11.176370
36910 24943 6.336826
150517 3883 234.834047
3883 71466 23.127374
71466 156778 80.995411
156778 5399 1147.585884
5399 7899 287.645720
122161 121084 21.625559
2629 121215 2.511604
121215 16739 227.432682
16739 88928 14.265966
121087 121088 58.110152
121086 121091 71.445156
121091 121092 14.943895
121093 121091 49.226872
60390 121096 10.240905
121096 121098 13.811697
121098 121099 5.878435
121099 121100 5.428030
121100 121096 12.778520
121098 121102 23.787052
121099 121030 30.723201
121100 121031 19.143298
121031 121103 7.415567
121103 121104 26.007427
121104 121035 9.085109
60390 121105 23.774846
121105 121107 21.318375
121105 121103 34.876839
121109 121110 13.637371
121110 18493 23.276458
121111 121112 30.318998
121113 121114 28.341275
121115 121116 27.851157
121019 121119 41.271119
121119 121120 10.018415
31751 31786 6.013731
31786 31789 8.569402
11057 11097 34.958542
11097 55138 26.290148
55138 11096 3.931660
11096 60232 11.928647
60232 60235 10.747744
60235 60236 3.983465
60236 11058 5.039752
11095 12428 19.884717
12428 60254 2.133262
60254 11059 10.932378
11059 11060 10.855216
11060 60252 9.639659
60252 11061 24.121832
11061 11062 14.871165
11062 60240 1.470648
66374 66378 118.544480
775 100485 321.548915
100485 100423 37.358343
100423 3407 108.272293
3407 100438 163.094129
100438 100442 83.112655
100442 11274 57.718173
3408 100427 63.351804
100427 3409 54.053571
3409 100421 30.097753
100421 3410 94.309397
3410 100416 50.685314
100416 100415 137.689541
100415 75216 108.924166
785 114208 46.417778
114208 6017 152.789584
6017 6018 53.577006
6018 6020 75.769323
6020 6022 109.472173
6022 6024 196.375594
6024 6408 190.509690
6408 6409 39.475794
6409 37648 253.715384
37648 37623 32.697676
37623 6412 46.977871
6412 76889 102.187028
65147 65144 46.234350
65144 65139 6.226708
65137 65020 3.468211
65127 65135 31.190875
65020 65140 1.444307
65140 82223 3.007416
82223 82469 4.784389
82469 65127 72.920227
65139 82205 3.876557
82205 65126 52.624901
65126 120961 56.818329
120961 65152 119.648725
850 35189 153.240607
8649 8650 65.251623
24931 103422 8.738917
24931 54264 12.858650
6168 96003 96.610727
54264 103429 69.994854
103429 103441 114.787191
103441 12854 146.334700
6243 47947 69.856966
47947 47954 235.858613
47954 47957 148.424186
47957 47947 76.502833
47954 47957 646.818782
73479 73518 229.209108
73518 73513 384.477758
73513 73485 430.295084
8661 89654 6.429885
89654 82475 3.711373
82475 2736 147.464192
8047 47079 65.248221
47079 47079 750.253931
33309 33315 100.680556
33315 57301 2.250593
57301 33380 3.646677
33380 33383 8.800694
33383 33384 6.182847
73073 73087 150.370369
870 871 519.778542
86843 87570 35.811389
87570 864 93.191193
864 863 100.565769
863 5043 178.334039
5043 861 45.924333
861 1050 58.825228
1050 1051 30.409047
1051 48040 89.000075
48040 1052 48.839809
1052 6090 61.986648
6090 55550 74.412266
55550 90456 165.730044
90456 5022 54.959184
5022 86538 51.802959
86538 89459 126.648767
124526 124522 46.389118
124536 124526 26.434453
124526 124521 48.217873
124555 124545 79.035825
124558 124555 21.722005
124555 124530 54.819852
37259 37256 83.090432
37256 37375 17.060977
37375 37372 57.636007
37372 37366 86.054224
15673 15681 78.227259
37246 103545 81.104485
103545 103546 28.510678
103546 37379 50.796571
104248 138591 26.069338
138591 91318 56.715379
119941 119936 8.037371
119945 119946 1.635352
9044 55190 109.624841
55190 9047 44.344806
9047 47551 146.223763
9346 21921 413.362431
25389 25448 119.928442
25448 102356 119.022938
102356 25403 502.912202
25403 25492 177.224922
25403 25415 294.675828
4873 87233 221.541302
88411 122520 6.999007
122520 137292 11.230077
137292 35689 15.655625
104805 131984 496.251713
132218 104867 45.051001
132213 152312 127.551392
152312 152309 34.931393
152309 132198 81.449283
132198 104835 508.048813
131694 104887 404.553533
104887 131821 52.288481
131821 131852 180.789064
131852 104903 80.057514
104844 132153 290.874352
132153 132113 648.856742
104844 132198 294.118321
132198 132213 272.931692
132213 132214 32.718637
132214 104867 96.728679
104867 131694 245.309113
132182 132177 35.120592
132153 132156 101.642080
111024 111023 8.552543
111023 109335 29.295217
89175 89178 19.266492
89173 89175 18.295930
89172 89176 20.789530
89176 89179 26.268003
89171 89172 9.133604
8167 100944 630.086708
8165 8167 37.755738
8167 75786 443.447756
65163 89942 94.884851
65168 65163 158.813985
114245 114794 8.303036
114794 114244 10.003779
124626 124619 26.410261
137816 37849 1041.678528
37849 144908 249.852679
144908 144911 23.522288
144911 9515 345.347993
9515 101168 603.815867
101168 98911 466.440621
98911 82051 172.800966
82051 98929 166.355198
98929 98940 157.206684
98940 56390 61.623813
56390 79542 261.943034
79542 5951 335.882307
5951 89430 103.376500
137815 37848 6.433588
125415 125414 52.588007
12075 12076 30.586364
12076 12077 13.175493
72881 72924 76.682316
58888 108760 7.807788
70575 72895 22.661970
13357 13364 104.804784
47007 47005 139.478594
47005 47006 68.360709
47006 47005 92.552981
121143 121144 21.485008
18487 121148 144.066896
23014 23082 191.728671
23011 1480 191.822454
1479 121155 25.838864
121155 121171 76.142049
121171 121159 110.252373
121159 121158 10.897418
121159 122141 2.518660
122141 23117 2.780943
23117 3898 42.568683
3898 121162 12.950019
121159 23122 2.099035
23122 23088 2.737565
23088 23156 3.960890
23156 23231 2.015289
23231 121163 3.740121
121163 23237 11.676960
23237 23202 2.056380
23202 23275 5.093962
23275 121196 4.047205
121196 121182 82.866833
121182 120962 25.645665
121166 121176 25.312122
121176 121167 1.605248
121176 121172 23.681625
121173 121169 119.319137
121169 121163 96.001348
121172 121169 8.059466
121170 121171 17.046885
121177 121179 4.770043
121179 121180 7.325125
124476 124446 119.645522
19141 46835 68.665863
46835 19236 98.254935
72991 72993 53.378424
82499 116443 2.544777
116443 120516 89.714821
140393 140406 26.366806
140406 140419 57.607824
8551 140421 33.033515
140421 140414 30.078189
102266 102289 60.872457
56060 102306 57.274254
25509 102411 68.436800
25641 102420 282.777666
102184 102219 289.260648
102202 102144 384.544785
26218 102256 54.207803
102368 102356 1005.873874
26230 102219 252.883413
102219 102184 111.638582
102184 102197 35.292246
102197 26232 88.999588
26232 102202 16.851241
102202 102221 311.689847
21381 102305 55.278419
102197 102228 132.389577
9154 116444 411.376942
98574 98548 188.495638
77614 77613 41.356351
6453 7088 384.036016
51333 73899 105.417374
73899 73893 111.172937
73893 32540 219.837459
7088 7093 53.707956
7093 7095 133.271990
7095 51333 101.893000
51333 7096 56.169620
55068 55085 5.711863
33776 63406 10.163705
63406 65367 38.234844
65367 33779 83.492988
33779 33781 29.222031
33781 33783 66.122613
33783 33785 80.793655
33785 33787 37.252966
3437 101631 154.413519
2148 53380 978.221782
53380 2169 16.959194
22884 22888 68.827524
22889 22895 151.685874
20024 20023 13.152962
20024 20028 14.574294
20023 20026 31.451128
20018 20019 16.565055
20019 20023 62.253386
20017 20018 17.217996
