node	x	y	z
4866	736499.222655	4779724.681230	0.000000
4870	734720.014404	4778729.480073	0.000000
4871	734631.647415	4778746.672823	0.000000
4873	734740.556814	4778834.374823	0.000000
4875	734759.667875	4778924.298397	0.000000
4877	734693.773444	4778628.736736	0.000000
4881	734672.477038	4778736.014913	0.000000
4884	735812.320459	4780582.737935	0.000000
4910	738979.186759	4779276.119468	0.000000
4915	739109.976367	4779230.526273	0.000000
4921	739032.041205	4779069.434758	0.000000
4923	739069.576704	4778976.023075	0.000000
4935	738936.503903	4778444.713591	0.000000
4941	738931.857108	4778298.259869	0.000000
4942	738946.647605	4778275.093610	0.000000
4965	738650.754395	4778372.528044	0.000000
4966	738682.516432	4778454.302767	0.000000
4981	738759.304158	4778919.805755	0.000000
4982	738791.628834	4778937.307007	0.000000
4986	738463.241861	4778438.429105	0.000000
4989	738567.855485	4778359.539220	0.000000
4991	738619.048499	4778315.407789	0.000000
4992	738106.705873	4777443.276633	0.000000
4998	738275.777981	4777466.432314	0.000000
4999	738704.262557	4777310.718174	0.000000
5001	738660.043238	4777255.528411	0.000000
5005	736453.005764	4776052.577655	0.000000
5010	736781.029194	4775930.862571	0.000000
5011	736882.904870	4775888.466982	0.000000
5021	736593.973200	4775940.403297	0.000000
5022	736176.370077	4775606.600954	0.000000
5025	736344.960201	4775588.368864	0.000000
5026	736377.472259	4775588.628493	0.000000
5043	736414.488723	4776158.821624	0.000000
5046	737080.849375	4775606.141902	0.000000
5068	738879.717326	4773336.050694	0.000000
5070	738930.314856	4773363.508366	0.000000
5079	739204.569896	4773302.040037	0.000000
5081	739227.722567	4773092.701926	0.000000
5086	735551.792885	4776563.679351	0.000000
5088	735440.790487	4776329.987848	0.000000
5093	735159.379279	4776142.256708	0.000000
5094	735531.973822	4776164.091681	0.000000
5095	735481.430633	4776192.467763	0.000000
5096	735442.060161	4776218.906103	0.000000
5098	735231.024317	4775829.054197	0.000000
5101	735104.141059	4775858.124512	0.000000
5147	734590.754139	4775175.040798	0.000000
5172	734872.931306	4775349.483121	0.000000
5173	734949.660641	4775126.162869	0.000000
5180	734992.563242	4774854.221132	0.000000
5181	735649.142300	4775372.514046	0.000000
5187	735479.490454	4775296.847331	0.000000
5189	736395.182846	4776165.735590	0.000000
5193	736050.146041	4776233.450536	0.000000
5246	736222.413235	4774222.709396	0.000000
5249	736474.720213	4774572.291031	0.000000
5256	740202.999622	4778110.884598	0.000000
5261	740498.936269	4778204.922977	0.000000
5266	740664.576318	4778037.757051	0.000000
5267	740438.255861	4778022.339142	0.000000
5288	740565.209884	4778842.609290	0.000000
5315	741979.063936	4776693.004134	0.000000
5326	742183.939694	4776513.607373	0.000000
5351	732445.997571	4774748.145759	0.000000
5353	732391.533938	4774704.471951	0.000000
5354	733057.487778	4775172.039901	0.000000
5356	733163.877374	4775170.595095	0.000000
5358	733241.862171	4775139.804874	0.000000
5367	733292.793949	4775727.571525	0.000000
5385	732850.217025	4775786.072987	0.000000
5399	732905.895565	4776246.763616	0.000000
5407	732999.426227	4774640.884822	0.000000
5410	733468.067864	4775090.393420	0.000000
5415	733160.096340	4774708.396468	0.000000
5416	733037.500622	4774611.519577	0.000000
5418	733095.062174	4774564.696595	0.000000
5426	733249.012531	4774644.533899	0.000000
5449	734975.949260	4778905.947935	0.000000
5452	736193.631557	4779183.614053	0.000000
5455	736384.413751	4779231.907979	0.000000
5458	736526.006469	4779315.504530	0.000000
5460	736643.154652	4779410.141599	0.000000
5465	736773.566425	4779681.863591	0.000000
5467	736488.818243	4779833.868573	0.000000
5475	736006.125496	4780003.784155	0.000000
5492	732145.411665	4773869.719666	0.000000
5496	732296.350271	4774193.844654	0.000000
5498	731997.388536	4773789.221556	0.000000
5504	731845.751866	4773681.852417	0.000000
5507	731662.170790	4773731.188169	0.000000
5510	731570.494990	4773697.399510	0.000000
5515	731392.723618	4773598.349286	0.000000
5517	731336.359298	4773550.173195	0.000000
5521	731846.685128	4773852.979435	0.000000
5522	731737.083386	4773809.295077	0.000000
5523	732767.778903	4774730.555100	0.000000
5536	742435.714274	4776637.538188	0.000000
5540	742503.177112	4775486.595756	0.000000
5543	740372.409398	4776945.059563	0.000000
5546	740634.199782	4777315.381336	0.000000
5547	740689.799426	4777320.580527	0.000000
5548	740717.548436	4777328.655048	0.000000
5549	740677.462575	4777384.084222	0.000000
5554	740700.714979	4777218.429511	0.000000
5555	740669.223700	4777126.201101	0.000000
5557	740666.019266	4777052.896884	0.000000
5578	737378.934956	4777534.165033	0.000000
5579	737485.444236	4778092.250186	0.000000
5598	737553.070939	4777421.576552	0.000000
5627	734725.427850	4777550.910620	0.000000
5645	738835.290669	4777227.429919	0.000000
5667	735496.422522	4777830.273435	0.000000
5670	735520.832875	4777824.223146	0.000000
5671	735507.703169	4777827.483189	0.000000
5714	734979.941214	4778679.953855	0.000000
5717	735068.891170	4778658.204472	0.000000
5718	735096.732741	4778722.556030	0.000000
5724	735001.206193	4778701.702732	0.000000
5725	735114.855055	4778703.667197	0.000000
5726	735180.344401	4778710.108605	0.000000
5727	735241.475765	4778721.281514	0.000000
5728	735345.901903	4778733.939455	0.000000
5729	735111.086922	4778707.595671	0.000000
5731	735168.241337	4778757.058793	0.000000
5733	735216.689749	4778811.670278	0.000000
5737	735346.191050	4778867.725433	0.000000
5752	735089.664358	4777930.322474	0.000000
5753	735074.764611	4777964.833984	0.000000
5754	735018.848480	4777920.807787	0.000000
5759	735026.962152	4777963.062684	0.000000
5760	735035.694473	4777968.723351	0.000000
5761	735051.456073	4777976.283274	0.000000
5762	735066.070208	4777983.103140	0.000000
5827	734122.482260	4777927.232877	0.000000
5828	734108.432586	4777958.962208	0.000000
5829	734114.567884	4777987.359947	0.000000
5839	734710.209614	4777500.572581	0.000000
5891	738750.074875	4784254.959118	0.000000
5896	737969.577334	4783856.838199	0.000000
5897	737977.778617	4783917.860973	0.000000
5900	738024.758687	4784121.272156	0.000000
5904	738113.296332	4784279.647375	0.000000
5907	738199.283175	4784421.966799	0.000000
5908	737241.395425	4783661.558230	0.000000
5912	737105.641717	4782867.156229	0.000000
5913	737160.802754	4782747.942157	0.000000
5929	738020.018851	4783099.572608	0.000000
5932	738159.410394	4783157.814510	0.000000
5939	738137.343191	4783290.356175	0.000000
5944	738277.772575	4783320.226311	0.000000
5950	738922.152249	4786713.630630	0.000000
5951	740243.807258	4789035.305765	0.000000
5952	740567.896012	4789407.628281	0.000000
5953	740880.741198	4789651.865986	0.000000
5957	736939.241982	4783319.418225	0.000000
5963	736373.742431	4782837.184941	0.000000
5971	736226.990642	4783082.520634	0.000000
5974	736178.788247	4783152.133927	0.000000
5986	736326.839806	4781513.484463	0.000000
5987	736342.740398	4781510.900891	0.000000
6015	736606.622957	4783739.667684	0.000000
6017	736542.234410	4784345.054933	0.000000
6018	736555.697151	4784396.928876	0.000000
6020	736570.093049	4784471.096659	0.000000
6022	736573.278095	4784580.479250	0.000000
6024	736576.918226	4784776.877078	0.000000
6025	736598.935694	4784422.406890	0.000000
6026	736632.536272	4784442.568248	0.000000
6030	736703.673674	4784465.882162	0.000000
6033	736814.292269	4784454.032784	0.000000
6041	736808.929706	4785054.281111	0.000000
6053	736979.147273	4785220.278906	0.000000
6058	737093.928230	4785178.590385	0.000000
6059	737116.918663	4785180.381850	0.000000
6060	737270.853390	4785052.794933	0.000000
6061	737224.508578	4785093.665832	0.000000
6066	737033.731465	4775863.352646	0.000000
6067	737100.881379	4775898.523009	0.000000
6068	736997.752789	4776213.197461	0.000000
6090	736340.704245	4775851.271273	0.000000
6091	734145.016604	4777906.024698	0.000000
6093	734109.767107	4777911.585066	0.000000
6095	735139.388836	4778732.401056	0.000000
6098	735163.042844	4778795.107322	0.000000
6101	735197.428371	4778784.052144	0.000000
6103	735185.467021	4778671.901795	0.000000
6116	735997.341919	4775794.378553	0.000000
6120	735986.487712	4776093.145124	0.000000
6155	733925.900382	4777605.655603	0.000000
6164	739235.002377	4777343.605421	0.000000
6165	739266.066159	4777351.968205	0.000000
6168	739334.810383	4777266.803018	0.000000
6172	739367.206724	4777195.940505	0.000000
6176	739710.846760	4777644.958286	0.000000
6179	739930.412536	4777470.298188	0.000000
6180	739472.296704	4777055.631508	0.000000
6182	739529.324854	4777144.035792	0.000000
6183	739557.719839	4777191.725575	0.000000
6185	739346.363355	4777098.589243	0.000000
6186	739379.839513	4777091.880994	0.000000
6188	739449.577785	4777070.134089	0.000000
6192	739320.955510	4779552.002718	0.000000
6193	739247.745992	4779547.618042	0.000000
6198	739172.156269	4779739.714490	0.000000
6199	739168.773254	4779750.937833	0.000000
6202	739753.258339	4779940.544528	0.000000
6206	736716.225946	4779673.198586	0.000000
6209	736756.666854	4779646.994756	0.000000
6211	736816.785471	4779599.191951	0.000000
6213	734882.431960	4779383.562499	0.000000
6215	734859.580755	4779404.801669	0.000000
6228	735266.562166	4779099.980543	0.000000
6233	733162.867078	4775610.525878	0.000000
6237	748857.517610	4797115.515970	0.000000
6240	748660.056077	4796812.770474	0.000000
6242	748633.767943	4796755.542812	0.000000
6243	748677.770824	4796388.608771	0.000000
6246	748805.593955	4796015.065646	0.000000
6247	748956.791151	4795847.259966	0.000000
6248	749130.783403	4795700.858511	0.000000
6250	749212.443215	4795666.882668	0.000000
6251	749220.749807	4795645.190102	0.000000
6254	749165.852025	4795556.002150	0.000000
6292	738597.096108	4782360.297474	0.000000
6293	738533.448683	4782384.286361	0.000000
6297	738110.668604	4782384.445964	0.000000
6298	738076.897071	4782402.701480	0.000000
6299	739541.657277	4773173.678904	0.000000
6304	739786.034913	4773586.606727	0.000000
6321	739686.418575	4774932.738215	0.000000
6345	735752.307062	4779602.723762	0.000000
6348	735711.592884	4779667.063133	0.000000
6351	735706.129407	4779770.328353	0.000000
6362	736605.874839	4781547.230217	0.000000
6367	736896.374808	4781607.784362	0.000000
6372	737283.870086	4781466.754080	0.000000
6376	737507.497870	4781382.094395	0.000000
6383	737922.501684	4780035.467861	0.000000
6394	737425.484042	4780006.645002	0.000000
6396	737414.077145	4779994.204821	0.000000
6398	737403.113256	4779978.399764	0.000000
6404	737188.401982	4779037.390225	0.000000
6405	737160.935125	4779129.648616	0.000000
6407	737129.792145	4779180.370085	0.000000
6408	736580.818857	4784967.401817	0.000000
6409	736576.596471	4785006.662603	0.000000
6412	736579.145316	4785339.826633	0.000000
6414	736535.468732	4785475.144120	0.000000
6416	736485.172193	4784812.959696	0.000000
6420	736643.066787	4785072.479710	0.000000
6422	737239.537644	4783757.755890	0.000000
6427	738206.502540	4783148.888465	0.000000
6437	738112.280175	4782766.875158	0.000000
6439	738057.975364	4782741.312141	0.000000
6440	737716.420461	4782424.102403	0.000000
6443	737823.701167	4782421.913282	0.000000
6445	737942.989233	4782445.342881	0.000000
6446	737992.135499	4782433.206552	0.000000
6447	738023.434664	4782423.248394	0.000000
6451	737643.895199	4782227.609394	0.000000
6453	737627.260809	4782145.855244	0.000000
6457	737192.525289	4781685.038480	0.000000
6464	738188.348136	4782731.386076	0.000000
6479	740944.275542	4776615.262318	0.000000
6480	740840.342733	4776605.729421	0.000000
6483	740533.867019	4776634.550921	0.000000
6495	740822.199160	4777173.215120	0.000000
6499	740958.585102	4777324.618269	0.000000
6502	740903.207921	4777538.765145	0.000000
6506	740812.680783	4777947.013652	0.000000
6515	740574.411276	4778714.677212	0.000000
6522	739984.994870	4775554.123551	0.000000
6524	739932.615214	4775496.603740	0.000000
6526	740682.494948	4775712.589213	0.000000
6530	740800.744266	4775650.778743	0.000000
6531	740864.222194	4775624.120096	0.000000
6533	741021.831983	4775595.617701	0.000000
6534	741196.741740	4775312.584347	0.000000
6536	741111.857115	4775425.496552	0.000000
6541	741069.497183	4775485.414180	0.000000
6542	741051.334419	4775542.528873	0.000000
6545	740946.317601	4775594.806082	0.000000
6549	739570.480306	4775097.906774	0.000000
6555	739375.283110	4775194.910730	0.000000
6566	738257.811628	4775160.472320	0.000000
6582	736661.516995	4774436.675367	0.000000
6584	736640.957611	4774372.448481	0.000000
6586	736453.297920	4774296.156388	0.000000
6590	736335.734299	4773954.011522	0.000000
6591	736342.480385	4773935.498093	0.000000
6594	736398.118868	4773809.097944	0.000000
6600	736629.855151	4773642.858038	0.000000
6611	736765.804943	4774768.192916	0.000000
6613	736687.249706	4774789.829016	0.000000
6614	736592.104853	4774811.869011	0.000000
6615	736488.898724	4774843.137797	0.000000
6616	736306.958487	4774894.263074	0.000000
6617	736925.179060	4774858.289916	0.000000
6619	736878.323579	4774883.037622	0.000000
6622	736714.289073	4774899.047627	0.000000
6625	736509.681032	4774949.803379	0.000000
6626	736438.298480	4774971.023702	0.000000
6629	736270.045438	4775002.131327	0.000000
6630	740936.370563	4789586.918686	0.000000
6632	741051.736299	4789515.752267	0.000000
6634	741188.220831	4789427.311943	0.000000
6638	741220.307152	4789265.851991	0.000000
6642	739514.860434	4788537.610838	0.000000
6648	739388.970706	4789033.604740	0.000000
6651	737335.210123	4785028.387430	0.000000
6658	737565.216918	4785239.132239	0.000000
6669	737845.043787	4785634.214712	0.000000
6675	738114.674927	4785880.416369	0.000000
6680	737475.864002	4784273.270212	0.000000
6681	737511.053473	4784284.251081	0.000000
6696	737306.613537	4784207.160309	0.000000
6700	737229.535146	4784308.150427	0.000000
6702	737206.504221	4784370.195122	0.000000
6717	737191.154286	4782145.529699	0.000000
6723	737270.031878	4781987.445911	0.000000
6756	737773.152570	4781875.873703	0.000000
6758	737821.573971	4781841.015367	0.000000
6764	738000.609768	4781761.652701	0.000000
6770	739790.135842	4776575.579001	0.000000
6771	739628.472039	4776441.194423	0.000000
6778	736776.062128	4784431.285219	0.000000
6783	736550.652553	4784343.324001	0.000000
6784	736895.222291	4783206.567206	0.000000
6802	736542.786482	4782948.128378	0.000000
6803	736507.674616	4782953.179061	0.000000
6814	736324.924248	4781275.773100	0.000000
6819	736659.279979	4781407.302328	0.000000
6820	736780.246263	4781453.974712	0.000000
6826	736493.275485	4781130.640056	0.000000
6830	736633.640837	4781329.341769	0.000000
6834	734072.413532	4777551.077080	0.000000
6851	736802.050047	4779598.579501	0.000000
6853	736749.437918	4779959.167059	0.000000
6863	737019.379853	4785375.187772	0.000000
6869	737374.152908	4786215.659490	0.000000
6870	737298.362270	4786226.234058	0.000000
6871	737240.292386	4786230.511586	0.000000
6881	738219.805959	4786768.056383	0.000000
6888	737852.047290	4786773.899326	0.000000
6890	737799.567795	4786830.318908	0.000000
6892	737691.385017	4786887.481023	0.000000
6898	737542.617537	4787028.180412	0.000000
6900	737477.539683	4787073.709191	0.000000
6903	737573.891078	4787253.792192	0.000000
6905	737687.506944	4787398.997894	0.000000
6907	737743.909104	4787341.925548	0.000000
6908	737648.409767	4787155.786994	0.000000
6909	737734.639303	4787029.814633	0.000000
6911	739536.560019	4787244.477471	0.000000
6912	739485.309968	4787249.287152	0.000000
6917	739075.531796	4787399.696887	0.000000
